time,prices,quantities,prodID,retID,description
2024-02-01,38.11,5,2798,2,USB hub 4-port (variant 187)
2024-01-01,2.68,53,3208,2,Dress shirt slim (variant 214)
2024-01-01,23.45,60,2592,1,Shorts chino (variant 173)
2024-01-01,7.52,26,2659,2,Laundry detergent 1L (variant 178)
2024-01-01,2.28,110,3183,2,Dish soap 500ml (variant 213)
2024-02-01,54.2,8,2798,2,USB hub 4-port (variant 187)
2024-01-01,0.01,84,2024,1,Sweatpants joggers (variant 135)
2024-02-01,6.57,12,2096,2,Jacket windbreaker (variant 140)
2024-01-01,8.06,261,2585,1,Chicken breast 500g (variant 104)
2024-02-01,12.11,69,2947,1,Picture frame A4 (variant 197)
2024-01-01,2.78,430,2953,2,Cheddar cheese 250g (variant 119)
2024-02-01,15.79,9,2167,2,Picture frame A4 (variant 145)
2024-02-01,0.62,41,3019,2,Laundry detergent 1L (variant 202)
2024-01-01,2.94,393,2069,2,Sparkling water 6pk (variant 83)
2024-01-01,19.43,90,2472,2,Shorts chino (variant 165)
2024-01-01,46.19,30,3102,2,LED desk lamp (variant 207)
2024-02-01,25.13,11,3494,2,Mouse pad XL (variant 233)
2024-02-01,18.62,8,2588,1,Gloves winter (variant 173)
2024-01-01,83.61,8,2814,1,SD card 64GB (variant 188)
2024-02-01,0.01,102,2979,1,Pillow insert 50x70cm (variant 199)
2024-02-01,20.66,68,2084,1,Sweatpants joggers (variant 139)
2024-02-01,6.18,413,2965,1,Dark chocolate 100g (variant 119)
2024-01-01,6.71,30,3176,2,Jacket windbreaker (variant 212)
2024-02-01,0.01,21,3397,2,Frozen peas 1kg (variant 136)
2024-01-01,54.22,18,2310,2,USB-C cable 1m (variant 155)
2024-02-01,0.01,103,2285,2,Chicken breast 500g (variant 92)
2024-02-01,99.37,4,2018,2,USB hub 4-port (variant 135)
2024-02-01,26.58,149,2207,1,Trash bags 30L (variant 148)
2024-01-01,0.01,32,2042,2,Phone case (variant 137)
2024-01-01,24.92,90,2788,1,Dress shirt slim (variant 186)
2024-01-01,26.23,14,2810,2,Bluetooth earbuds (variant 188)
2024-02-01,0.01,26,3400,2,Polo shirt (variant 227)
2024-01-01,42.48,43,2946,1,HDMI cable 2m (variant 197)
2024-01-01,0.01,151,2063,2,Curtains blackout pair (variant 138)
2024-01-01,56.85,77,3240,2,Cotton socks 3pk (variant 217)
2024-02-01,5.14,92,2548,1,Dress shirt slim (variant 170)
2024-02-01,21.47,40,2900,2,Belt leather (variant 194)
2024-01-01,0.01,167,2243,2,Curtains blackout pair (variant 150)
2024-01-01,21.08,18,2190,1,USB-C cable 1m (variant 147)
2024-02-01,0.01,37,2366,2,Portable speaker (variant 158)
2024-02-01,0.01,34,2934,2,SD card 64GB (variant 196)
2024-01-01,10.24,81,2684,2,Sweatpants joggers (variant 179)
2024-01-01,0.01,3,2382,2,LED desk lamp (variant 159)
2024-02-01,143.42,34,2722,2,Webcam 1080p (variant 182)
2024-01-01,23.97,30,2740,1,Polo shirt (variant 183)
2024-02-01,154.15,41,2758,1,Keyboard wrist rest (variant 184)
2024-01-01,88.76,11,2918,2,USB hub 4-port (variant 195)
2024-02-01,0.01,14,2216,2,Jacket windbreaker (variant 148)
2024-01-01,1.64,347,2701,1,Sourdough bread 500g (variant 109)
2024-02-01,62.07,17,2358,1,Screen protector (variant 158)
2024-02-01,7.26,17,2449,2,Peanut butter 500g (variant 98)
2024-02-01,0.01,88,2583,2,Dish soap 500ml (variant 173)
2024-02-01,8.17,123,3393,1,Orange juice 1L (variant 136)
2024-02-01,8.31,6,2516,1,Jacket windbreaker (variant 168)
2024-02-01,0.17,10,3169,1,Sparkling water 6pk (variant 127)
2024-02-01,0.01,419,2477,2,Free-range eggs 12pk (variant 100)
2024-01-01,0.01,275,3133,2,Canned tomatoes 400g (variant 126)
2024-01-01,1.09,76,2831,1,Storage box 10L (variant 189)
2024-02-01,0.01,255,3193,1,Orange juice 1L (variant 128)
2024-02-01,45.13,91,3140,1,Belt leather (variant 210)
2024-02-01,18.46,24,2568,2,Hoodie fleece (variant 172)
2024-01-01,10.03,23,2780,1,Belt leather (variant 186)
2024-01-01,2.01,334,3061,2,Avocados 4pk (variant 123)
2024-02-01,0.01,5,2046,2,HDMI cable 2m (variant 137)
2024-01-01,14.12,34,2954,2,Mouse pad XL (variant 197)
2024-01-01,0.01,42,2178,2,Screen protector (variant 146)
2024-02-01,0.52,412,2193,2,Orange juice 1L (variant 88)
2024-01-01,0.01,15,2562,2,LED desk lamp (variant 171)
2024-02-01,0.01,80,2056,2,T-shirt plain (variant 138)
2024-02-01,13.88,18,2744,1,Sweatpants joggers (variant 183)
2024-01-01,0.01,461,3001,2,Sourdough bread 500g (variant 121)
2024-02-01,25.27,80,2747,1,Trash bags 30L (variant 184)
2024-02-01,26.78,91,2407,2,Picture frame A4 (variant 161)
2024-01-01,49.81,35,2374,1,Power bank 10000mAh (variant 159)
2024-02-01,1.09,341,3157,1,Pasta penne 500g (variant 127)
2024-02-01,0.01,3,2138,2,USB hub 4-port (variant 143)
2024-02-01,0.55,244,2101,1,Sourdough bread 500g (variant 85)
2024-02-01,30.77,94,2771,2,Storage box 10L (variant 185)
2024-01-01,5.78,77,2692,2,Cap baseball (variant 180)
2024-01-01,0.01,44,2918,1,USB hub 4-port (variant 195)
2024-02-01,0.01,336,2029,2,Greek yogurt 500g (variant 82)
2024-02-01,0.01,74,2153,2,Cheddar cheese 250g (variant 87)
2024-02-01,22.44,17,2134,1,Power bank 10000mAh (variant 143)
2024-02-01,0.01,322,2249,1,Peanut butter 500g (variant 90)
2024-01-01,39.65,87,3315,2,Cotton bath towel (variant 222)
2024-02-01,0.01,14,2572,1,Cap baseball (variant 172)
2024-02-01,0.42,10,3156,1,Scarf wool blend (variant 211)
2024-01-01,212.38,30,2926,1,Wireless mouse (variant 196)
2024-01-01,0.01,53,2951,1,Storage box 10L (variant 197)
2024-01-01,20.44,27,2948,2,Gloves winter (variant 197)
2024-02-01,0.53,497,2725,2,Organic whole milk 1L (variant 110)
2024-01-01,0.01,129,2503,2,Shower curtain (variant 167)
2024-01-01,0.01,47,3338,1,USB hub 4-port (variant 223)
2024-01-01,36.36,84,2116,2,T-shirt plain (variant 142)
2024-01-01,0.01,290,2737,1,Bananas 1kg (variant 110)
2024-02-01,43.23,36,3390,2,USB-C cable 1m (variant 227)
2024-01-01,51.46,74,3064,1,Sneakers casual (variant 205)
2024-02-01,31.94,82,3056,2,Jacket windbreaker (variant 204)
2024-02-01,22.86,71,2480,2,Belt leather (variant 166)
2024-01-01,23.02,18,2611,1,Kitchen sponge 3pk (variant 175)
2024-02-01,0.01,495,3429,1,Greek yogurt 500g (variant 138)
2024-02-01,0.01,141,3135,2,Cotton bath towel (variant 210)
2024-01-01,0.01,164,3203,2,Curtains blackout pair (variant 214)
2024-02-01,0.01,263,2057,2,Pasta penne 500g (variant 83)
2024-02-01,128.99,47,2166,1,HDMI cable 2m (variant 145)
2024-02-01,26.81,93,2072,2,Jeans slim fit (variant 139)
2024-02-01,4.73,56,2451,2,Candles scented set (variant 164)
2024-02-01,33.62,52,2179,1,Laundry detergent 1L (variant 146)
2024-02-01,61.4,69,2852,1,Jeans slim fit (variant 191)
2024-02-01,36.85,155,3087,2,Clothes hangers 10pk (variant 206)
2024-01-01,72.0,18,3328,2,Dress shirt slim (variant 222)
2024-01-01,0.01,2,2450,2,Bluetooth earbuds (variant 164)
2024-01-01,0.01,172,2597,2,Frozen peas 1kg (variant 104)
2024-02-01,19.53,43,2962,1,Webcam 1080p (variant 198)
2024-01-01,0.01,99,2619,1,Pillow insert 50x70cm (variant 175)
2024-02-01,77.69,10,2458,1,Keyboard wrist rest (variant 164)
2024-02-01,2.56,296,2185,2,Chicken breast 500g (variant 88)
2024-01-01,19.17,40,2120,1,Belt leather (variant 142)
2024-02-01,39.36,65,3444,2,Underwear briefs 3pk (variant 230)
2024-02-01,0.36,367,2733,1,Canned tomatoes 400g (variant 110)
2024-02-01,37.69,49,2626,1,Wireless mouse (variant 176)
2024-02-01,0.01,118,3399,1,Pillow insert 50x70cm (variant 227)
2024-02-01,0.01,3,2794,1,Power bank 10000mAh (variant 187)
2024-01-01,0.01,168,2831,1,Storage box 10L (variant 189)
2024-02-01,105.38,21,2858,2,USB hub 4-port (variant 191)
2024-01-01,3.42,380,3145,2,Almond butter 350g (variant 126)
2024-02-01,0.01,89,3476,2,Jacket windbreaker (variant 232)
2024-02-01,0.01,309,2341,2,Instant coffee 200g (variant 94)
2024-02-01,0.01,71,2585,1,Chicken breast 500g (variant 104)
2024-01-01,0.01,472,2021,1,Honey 500g (variant 81)
2024-01-01,0.01,49,2254,2,Power bank 10000mAh (variant 151)
2024-02-01,4.36,113,2297,1,Frozen peas 1kg (variant 92)
2024-01-01,0.01,98,2988,1,Hoodie fleece (variant 200)
2024-02-01,8.24,92,2828,1,Gloves winter (variant 189)
2024-01-01,0.01,39,2166,2,HDMI cable 2m (variant 145)
2024-01-01,0.01,311,2225,1,Organic whole milk 1L (variant 90)
2024-02-01,0.01,363,2505,1,Extra virgin olive oil 750ml (variant 101)
2024-02-01,65.51,32,2762,1,Phone case (variant 185)
2024-02-01,6.18,130,2755,2,Cutting board bamboo (variant 184)
2024-02-01,0.01,49,3438,1,Screen protector (variant 230)
2024-01-01,6.27,457,2661,2,Avocados 4pk (variant 107)
2024-01-01,20.65,8,2743,2,Shower curtain (variant 183)
2024-02-01,0.01,349,2501,1,Sourdough bread 500g (variant 101)
2024-01-01,0.01,165,3131,2,Storage box 10L (variant 209)
2024-01-01,0.01,55,3155,1,Paper towels 4pk (variant 211)
2024-01-01,31.99,22,2274,1,SD card 64GB (variant 152)
2024-02-01,2.03,102,3119,2,Doormat 60x40cm (variant 208)
2024-01-01,28.7,38,2570,2,Bluetooth earbuds (variant 172)
2024-01-01,2.9,73,3003,1,Dish soap 500ml (variant 201)
2024-01-01,0.01,46,3047,1,Trash bags 30L (variant 204)
2024-01-01,4.77,137,3343,2,Shower curtain (variant 223)
2024-01-01,0.01,148,3027,2,Clothes hangers 10pk (variant 202)
2024-01-01,0.01,158,3235,2,Cutting board bamboo (variant 216)
2024-01-01,0.01,40,2251,1,Kitchen sponge 3pk (variant 151)
2024-01-01,16.69,47,2720,1,Belt leather (variant 182)
2024-02-01,2.55,75,2991,2,Candles scented set (variant 200)
2024-02-01,6.1,365,2669,1,Sparkling water 6pk (variant 107)
2024-02-01,1.75,86,2333,1,Canned tomatoes 400g (variant 94)
2024-02-01,0.01,144,2171,2,Storage box 10L (variant 145)
2024-02-01,0.01,89,2912,2,Jeans slim fit (variant 195)
2024-01-01,0.01,22,2148,1,Hoodie fleece (variant 144)
2024-02-01,12.11,76,2564,1,Sweatpants joggers (variant 171)
2024-02-01,2.79,420,3385,1,Chicken breast 500g (variant 136)
2024-02-01,0.01,21,2242,1,Webcam 1080p (variant 150)
2024-01-01,3.19,174,2311,2,Kitchen sponge 3pk (variant 155)
2024-02-01,1.72,30,2656,2,T-shirt plain (variant 178)
2024-01-01,46.23,20,2078,2,USB hub 4-port (variant 139)
2024-01-01,0.01,59,2600,1,Belt leather (variant 174)
2024-01-01,91.75,6,2674,2,Power bank 10000mAh (variant 179)
2024-02-01,15.28,132,2335,2,Cutting board bamboo (variant 156)
2024-02-01,0.01,23,3174,1,SD card 64GB (variant 212)
2024-01-01,0.01,25,2438,2,USB hub 4-port (variant 163)
2024-01-01,0.01,132,2923,1,Shower curtain (variant 195)
2024-01-01,0.01,65,3071,2,Storage box 10L (variant 205)
2024-01-01,0.35,55,2176,2,T-shirt plain (variant 146)
2024-02-01,0.01,41,2422,1,Webcam 1080p (variant 162)
2024-01-01,9.64,46,3108,2,Hoodie fleece (variant 208)
2024-02-01,9.06,211,3381,1,Basmati rice 1kg (variant 136)
2024-02-01,0.01,2,2630,2,Bluetooth earbuds (variant 176)
2024-02-01,0.01,83,3464,2,Sweatpants joggers (variant 231)
2024-01-01,2.3,120,2591,2,Storage box 10L (variant 173)
2024-02-01,5.29,132,2159,1,Doormat 60x40cm (variant 144)
2024-01-01,20.18,96,3032,2,Jeans slim fit (variant 203)
2024-02-01,0.01,33,2904,1,Underwear briefs 3pk (variant 194)
2024-02-01,97.77,16,2334,2,SD card 64GB (variant 156)
2024-02-01,136.79,35,2030,1,Bluetooth earbuds (variant 136)
2024-02-01,0.01,47,2858,2,USB hub 4-port (variant 191)
2024-01-01,31.21,58,2999,1,Doormat 60x40cm (variant 200)
2024-01-01,0.01,91,3321,1,Honey 500g (variant 133)
2024-02-01,10.34,80,3448,2,Dress shirt slim (variant 230)
2024-01-01,6.12,159,2579,1,Doormat 60x40cm (variant 172)
2024-01-01,0.01,68,3259,2,Laundry detergent 1L (variant 218)
2024-02-01,17.48,2,2746,1,Wireless mouse (variant 184)
2024-01-01,0.01,120,2735,1,Paper towels 4pk (variant 183)
2024-01-01,0.01,195,2807,1,Trash bags 30L (variant 188)
2024-02-01,133.13,23,2454,2,SD card 64GB (variant 164)
2024-01-01,7.12,73,2204,2,Sweatpants joggers (variant 147)
2024-01-01,1.83,444,2221,2,Honey 500g (variant 89)
2024-02-01,30.6,52,2704,1,Sneakers casual (variant 181)
2024-01-01,4.07,224,2469,2,Sparkling water 6pk (variant 99)
2024-02-01,2.49,166,2065,1,Dark chocolate 100g (variant 83)
2024-02-01,2.76,38,2180,2,Belt leather (variant 146)
2024-01-01,36.18,19,3348,1,Hoodie fleece (variant 224)
2024-02-01,0.69,368,2661,2,Avocados 4pk (variant 107)
2024-02-01,0.01,47,2124,1,Underwear briefs 3pk (variant 142)
2024-01-01,0.01,182,2451,1,Candles scented set (variant 164)
2024-02-01,9.82,22,2736,2,Scarf wool blend (variant 183)
2024-01-01,0.01,22,2187,2,Clothes hangers 10pk (variant 146)
2024-02-01,11.73,159,2563,1,Shower curtain (variant 171)
2024-01-01,0.01,33,3143,2,Curtains blackout pair (variant 210)
2024-01-01,25.24,124,3243,2,Dish soap 500ml (variant 217)
2024-02-01,0.01,61,2972,2,Jeans slim fit (variant 199)
2024-01-01,12.36,97,2748,2,Hoodie fleece (variant 184)
2024-02-01,4.0,38,2247,1,Clothes hangers 10pk (variant 150)
2024-01-01,1.45,43,2568,2,Hoodie fleece (variant 172)
2024-01-01,117.44,25,2674,1,Power bank 10000mAh (variant 179)
2024-02-01,5.92,245,3393,1,Orange juice 1L (variant 136)
2024-02-01,0.01,116,3483,1,Dish soap 500ml (variant 233)
2024-01-01,0.01,198,3301,1,Sourdough bread 500g (variant 133)
2024-02-01,1.4,39,3446,1,Portable speaker (variant 230)
2024-01-01,32.88,60,2795,1,Paper towels 4pk (variant 187)
2024-02-01,16.13,62,3039,1,Pillow insert 50x70cm (variant 203)
2024-01-01,84.47,66,2524,1,Sneakers casual (variant 169)
2024-01-01,2.12,478,2093,1,Orange juice 1L (variant 84)
2024-01-01,0.01,19,2634,1,SD card 64GB (variant 176)
2024-02-01,0.01,42,2146,2,Wireless mouse (variant 144)
2024-01-01,0.01,14,2952,1,Shorts chino (variant 197)
2024-01-01,0.01,20,2034,1,SD card 64GB (variant 136)
2024-02-01,0.04,212,2585,2,Chicken breast 500g (variant 104)
2024-01-01,0.01,53,2159,1,Doormat 60x40cm (variant 144)
2024-01-01,8.86,337,2389,2,Baby spinach 200g (variant 96)
2024-02-01,0.01,14,2139,2,Pillow insert 50x70cm (variant 143)
2024-01-01,0.01,74,2496,1,Scarf wool blend (variant 167)
2024-01-01,24.95,89,2944,2,Sneakers casual (variant 197)
2024-01-01,7.29,362,3009,1,Fresh salmon fillet 200g (variant 121)
2024-02-01,64.18,33,2576,1,Jacket windbreaker (variant 172)
2024-02-01,6.79,13,2372,2,Jeans slim fit (variant 159)
2024-02-01,41.91,21,2898,1,Screen protector (variant 194)
2024-02-01,0.01,168,2267,2,Trash bags 30L (variant 152)
2024-02-01,0.01,116,3351,2,Candles scented set (variant 224)
2024-01-01,0.9,347,3217,1,Green tea bags 50pk (variant 129)
2024-02-01,49.5,38,2492,2,Jeans slim fit (variant 167)
2024-01-01,0.01,115,2359,2,Laundry detergent 1L (variant 158)
2024-01-01,0.01,2,2186,2,Portable speaker (variant 146)
2024-02-01,0.01,26,2806,1,Wireless mouse (variant 188)
2024-01-01,11.5,138,3215,1,Paper towels 4pk (variant 215)
2024-02-01,24.09,26,2467,2,Picture frame A4 (variant 165)
2024-01-01,0.01,44,2682,1,LED desk lamp (variant 179)
2024-02-01,1.99,155,2941,2,Instant coffee 200g (variant 118)
2024-02-01,0.01,300,2925,2,Organic whole milk 1L (variant 118)
2024-01-01,0.01,20,2532,2,Shorts chino (variant 169)
2024-02-01,0.01,20,2414,1,Mouse pad XL (variant 161)
2024-02-01,24.48,27,3188,2,Gloves winter (variant 213)
2024-02-01,0.01,134,2933,2,Canned tomatoes 400g (variant 118)
2024-01-01,39.52,40,3206,2,Portable speaker (variant 214)
2024-02-01,0.01,160,2983,2,Shower curtain (variant 199)
2024-02-01,3.75,14,2025,2,Organic whole milk 1L (variant 82)
2024-01-01,142.91,36,2354,1,Mouse pad XL (variant 157)
2024-01-01,4.29,97,3041,1,Instant coffee 200g (variant 122)
2024-01-01,24.62,74,2567,2,Trash bags 30L (variant 172)
2024-02-01,31.72,23,2735,2,Paper towels 4pk (variant 183)
2024-02-01,2.72,76,2907,2,Clothes hangers 10pk (variant 194)
2024-02-01,46.48,83,2164,2,Sneakers casual (variant 145)
2024-02-01,50.73,38,2966,2,Portable speaker (variant 198)
2024-02-01,2.51,248,2269,2,Sparkling water 6pk (variant 91)
2024-02-01,95.19,26,3134,1,Mouse pad XL (variant 209)
2024-01-01,70.24,96,3180,2,Cotton socks 3pk (variant 213)
2024-01-01,6.33,333,2533,2,Canned tomatoes 400g (variant 102)
2024-01-01,0.01,492,2093,2,Orange juice 1L (variant 84)
2024-01-01,6.78,469,2009,2,Fresh salmon fillet 200g (variant 81)
2024-01-01,0.01,109,2757,2,Pasta penne 500g (variant 111)
2024-01-01,26.66,91,2387,1,Trash bags 30L (variant 160)
2024-02-01,0.01,61,3080,2,Belt leather (variant 206)
2024-01-01,78.99,86,3304,1,Sneakers casual (variant 221)
2024-02-01,0.01,179,3461,1,Avocados 4pk (variant 139)
2024-01-01,0.01,440,2313,1,Red apples 1kg (variant 93)
2024-02-01,0.01,20,2642,2,Phone case (variant 177)
2024-01-01,16.46,32,2008,2,Dress shirt slim (variant 134)
2024-02-01,1.48,153,2661,1,Avocados 4pk (variant 107)
2024-01-01,275.11,10,2862,2,LED desk lamp (variant 191)
2024-02-01,14.64,71,2147,2,Trash bags 30L (variant 144)
2024-01-01,92.42,21,2622,2,LED desk lamp (variant 175)
2024-01-01,0.01,45,3286,2,Wireless mouse (variant 220)
2024-01-01,0.01,30,2130,2,USB-C cable 1m (variant 143)
2024-01-01,35.79,38,3268,1,Dress shirt slim (variant 218)
2024-01-01,0.01,147,2857,1,Pasta penne 500g (variant 115)
2024-02-01,0.01,47,3443,2,Curtains blackout pair (variant 230)
2024-01-01,8.68,93,3064,1,Sneakers casual (variant 205)
2024-02-01,49.74,191,2755,2,Cutting board bamboo (variant 184)
2024-02-01,20.57,26,3048,2,Hoodie fleece (variant 204)
2024-02-01,12.36,92,2836,1,T-shirt plain (variant 190)
2024-01-01,4.82,10,2828,1,Gloves winter (variant 189)
2024-01-01,2.18,85,2557,2,Pasta penne 500g (variant 103)
2024-02-01,0.01,81,2725,1,Organic whole milk 1L (variant 110)
2024-01-01,44.27,47,2178,2,Screen protector (variant 146)
2024-01-01,0.39,42,2834,2,Mouse pad XL (variant 189)
2024-02-01,33.14,5,3036,2,Scarf wool blend (variant 203)
2024-02-01,8.03,71,2224,1,Sneakers casual (variant 149)
2024-01-01,4.19,156,2539,2,Laundry detergent 1L (variant 170)
2024-01-01,3.47,46,2072,1,Jeans slim fit (variant 139)
2024-01-01,7.32,110,2215,2,Cutting board bamboo (variant 148)
2024-01-01,11.56,34,2920,1,Polo shirt (variant 195)
2024-02-01,0.01,250,2997,1,Frozen peas 1kg (variant 120)
2024-02-01,0.01,36,2926,1,Wireless mouse (variant 196)
2024-02-01,0.17,216,2721,2,Honey 500g (variant 109)
2024-01-01,4.85,500,2757,2,Pasta penne 500g (variant 111)
2024-02-01,8.77,14,2528,1,Gloves winter (variant 169)
2024-01-01,43.26,5,3022,2,Webcam 1080p (variant 202)
2024-01-01,14.62,51,2376,1,Scarf wool blend (variant 159)
2024-02-01,14.17,117,3103,2,Shower curtain (variant 207)
2024-02-01,0.01,19,2007,1,Clothes hangers 10pk (variant 134)
2024-02-01,2.19,25,2765,1,Dark chocolate 100g (variant 111)
2024-02-01,3.86,172,2943,2,Dish soap 500ml (variant 197)
2024-01-01,0.01,26,2424,2,Underwear briefs 3pk (variant 162)
2024-01-01,0.01,122,3001,1,Sourdough bread 500g (variant 121)
2024-02-01,0.01,92,2300,2,Belt leather (variant 154)
2024-01-01,0.01,90,3125,1,Organic whole milk 1L (variant 126)
2024-02-01,16.19,22,3196,1,T-shirt plain (variant 214)
2024-02-01,21.9,59,2808,2,Hoodie fleece (variant 188)
2024-02-01,8.88,403,2653,1,Cheddar cheese 250g (variant 107)
2024-02-01,45.42,69,2460,2,Cotton socks 3pk (variant 165)
2024-01-01,27.13,40,2434,2,Power bank 10000mAh (variant 163)
2024-01-01,1.38,34,2228,2,Gloves winter (variant 149)
2024-02-01,0.01,66,2707,2,Picture frame A4 (variant 181)
2024-02-01,38.89,176,2871,2,Candles scented set (variant 192)
2024-02-01,12.82,61,2512,1,Cap baseball (variant 168)
2024-02-01,0.01,61,2148,1,Hoodie fleece (variant 144)
2024-01-01,0.01,39,2503,1,Shower curtain (variant 167)
2024-02-01,0.01,24,2734,1,Power bank 10000mAh (variant 183)
2024-02-01,0.01,28,2635,2,Cutting board bamboo (variant 176)
2024-02-01,5.64,274,2601,1,Sourdough bread 500g (variant 105)
2024-02-01,9.91,37,3408,2,Hoodie fleece (variant 228)
2024-01-01,5.59,267,2393,2,Orange juice 1L (variant 96)
2024-02-01,0.01,112,3451,2,Kitchen sponge 3pk (variant 231)
2024-01-01,98.17,3,2538,1,Screen protector (variant 170)
2024-01-01,6.92,408,2533,1,Canned tomatoes 400g (variant 102)
2024-02-01,11.39,91,3460,2,Polo shirt (variant 231)
2024-01-01,0.01,17,2292,1,Shorts chino (variant 153)
2024-02-01,0.01,172,2311,2,Kitchen sponge 3pk (variant 155)
2024-02-01,10.73,57,2291,1,Storage box 10L (variant 153)
2024-02-01,13.8,172,2103,1,Dish soap 500ml (variant 141)
2024-01-01,0.01,13,2699,2,Doormat 60x40cm (variant 180)
2024-02-01,0.01,169,2187,2,Clothes hangers 10pk (variant 146)
2024-02-01,44.09,23,3164,2,Sweatpants joggers (variant 211)
2024-02-01,0.01,401,2569,2,Sparkling water 6pk (variant 103)
2024-02-01,79.64,48,3118,2,Keyboard wrist rest (variant 208)
2024-01-01,4.68,108,2649,2,Peanut butter 500g (variant 106)
2024-02-01,1.36,475,2649,2,Peanut butter 500g (variant 106)
2024-02-01,0.01,163,2209,1,Fresh salmon fillet 200g (variant 89)
2024-01-01,32.86,157,2535,1,Cotton bath towel (variant 170)
2024-02-01,15.34,71,2035,1,Cutting board bamboo (variant 136)
2024-01-01,0.01,413,2493,2,Orange juice 1L (variant 100)
